timeframe,time,datetime,VN30,VN100,VNINDEX,USDVND
M30,1684395000,2023-05-18 07:30:00,1070.76,1018.25,1068.31,23460.0
M30,1684461600,2023-05-19 02:00:00,1067.36,1016.24,1066.26,23460.0
M30,1684463400,2023-05-19 02:30:00,1067.89,1017.16,1066.95,23460.0
M30,1684465200,2023-05-19 03:00:00,1070.19,1019.24,1068.77,23460.0
M30,1684467000,2023-05-19 03:30:00,1069.26,1018.3,1068.23,23460.0
M30,1684468800,2023-05-19 04:00:00,1067.25,1016.6,1066.63,23460.0
M30,1684470600,2023-05-19 04:30:00,1067.2,1016.57,1066.6,23460.0
M30,1684476000,2023-05-19 06:00:00,1065.86,1015.21,1064.43,23460.0
M30,1684477800,2023-05-19 06:30:00,1064.85,1013.82,1062.88,23460.0
M30,1684479600,2023-05-19 07:00:00,1068.23,1018.13,1065.83,23460.0
M30,1684481400,2023-05-19 07:30:00,1068.84,1018.64,1067.07,23460.0
M30,1684720800,2023-05-22 02:00:00,1069.67,1020.02,1067.46,23450.0
M30,1684722600,2023-05-22 02:30:00,1070.72,1021.27,1068.07,23450.0
M30,1684724400,2023-05-22 03:00:00,1072.96,1023.68,1069.99,23450.0
M30,1684726200,2023-05-22 03:30:00,1071.87,1022.43,1069.08,23450.0
M30,1684728000,2023-05-22 04:00:00,1070.51,1021.16,1067.49,23450.0
M30,1684729800,2023-05-22 04:30:00,1070.56,1021.24,1067.54,23450.0
M30,1684735200,2023-05-22 06:00:00,1071.6,1022.3,1067.81,23450.0
M30,1684737000,2023-05-22 06:30:00,1071.94,1022.94,1068.48,23450.0
M30,1684738800,2023-05-22 07:00:00,1073.2,1024.3,1069.65,23450.0
M30,1684740600,2023-05-22 07:30:00,1073.74,1025.45,1070.64,23450.0
M30,1684807200,2023-05-23 02:00:00,1075.92,1027.82,1073.19,23470.0
M30,1684809000,2023-05-23 02:30:00,1075.58,1028.08,1072.09,23470.0
M30,1684810800,2023-05-23 03:00:00,1073.31,1025.77,1069.87,23470.0
M30,1684812600,2023-05-23 03:30:00,1073.82,1026.11,1070.83,23470.0
M30,1684814400,2023-05-23 04:00:00,1071.72,1023.83,1068.3,23470.0
M30,1684821600,2023-05-23 06:00:00,1071.44,1023.99,1068.62,23470.0
M30,1684823400,2023-05-23 06:30:00,1069.4,1021.94,1066.51,23470.0
M30,1684825200,2023-05-23 07:00:00,1066.09,1019.42,1063.63,23470.0
M30,1684827000,2023-05-23 07:30:00,1068.05,1021.35,1065.85,23470.0
M30,1684893600,2023-05-24 02:00:00,1067.16,1020.52,1064.95,23468.0
M30,1684895400,2023-05-24 02:30:00,1066.74,1020.52,1065.38,23468.0
M30,1684897200,2023-05-24 03:00:00,1065.73,1019.47,1063.88,23468.0
M30,1684899000,2023-05-24 03:30:00,1067.08,1020.93,1065.09,23468.0
M30,1684900800,2023-05-24 04:00:00,1066.56,1020.27,1064.76,23468.0
M30,1684908000,2023-05-24 06:00:00,1065.09,1018.89,1063.39,23468.0
M30,1684909800,2023-05-24 06:30:00,1064.46,1018.36,1063.78,23468.0
M30,1684911600,2023-05-24 07:00:00,1061.54,1015.49,1061.5,23468.0
M30,1684913400,2023-05-24 07:30:00,1061.55,1015.34,1061.79,23468.0
M30,1684980000,2023-05-25 02:00:00,1060.98,1014.43,1061.79,23475.0
M30,1684981800,2023-05-25 02:30:00,1062.13,1016.21,1062.76,23475.0
M30,1684983600,2023-05-25 03:00:00,1061.68,1015.43,1062.32,23475.0
M30,1684985400,2023-05-25 03:30:00,1061.82,1015.21,1062.78,23475.0
M30,1684987200,2023-05-25 04:00:00,1058.78,1012.3,1060.35,23475.0
M30,1684994400,2023-05-25 06:00:00,1061.14,1014.03,1062.35,23475.0
M30,1684996200,2023-05-25 06:30:00,1063.03,1016.02,1064.78,23475.0
M30,1684998000,2023-05-25 07:00:00,1062.99,1015.33,1065.13,23475.0
M30,1684999800,2023-05-25 07:30:00,1062.15,1015.2,1064.63,23475.0
M30,1685066400,2023-05-26 02:00:00,1062.63,1016.38,1065.22,23475.0
M30,1685068200,2023-05-26 02:30:00,1062.78,1016.83,1065.74,23475.0
M30,1685070000,2023-05-26 03:00:00,1062.67,1016.7,1066.14,23475.0
M30,1685071800,2023-05-26 03:30:00,1062.6,1016.74,1065.9,23475.0
M30,1685073600,2023-05-26 04:00:00,1062.3,1016.63,1065.75,23475.0
M30,1685080800,2023-05-26 06:00:00,1061.75,1016.74,1066.08,23475.0
M30,1685082600,2023-05-26 06:30:00,1060.47,1015.57,1064.63,23475.0
M30,1685084400,2023-05-26 07:00:00,1060.78,1016.21,1065.48,23475.0
M30,1685086200,2023-05-26 07:30:00,1060.81,1016.03,1063.76,23475.0
M30,1685325600,2023-05-29 02:00:00,1065.15,1020.99,1069.61,23480.0
M30,1685327400,2023-05-29 02:30:00,1065.66,1021.8,1070.58,23480.0
M30,1685329200,2023-05-29 03:00:00,1068.53,1024.34,1073.49,23480.0
M30,1685331000,2023-05-29 03:30:00,1067.9,1023.4,1072.47,23480.0
M30,1685332800,2023-05-29 04:00:00,1067.54,1023.48,1073.09,23480.0
M30,1685340000,2023-05-29 06:00:00,1066.02,1022.17,1071.5,23480.0
M30,1685341800,2023-05-29 06:30:00,1068.78,1025.51,1074.26,23480.0
M30,1685343600,2023-05-29 07:00:00,1070.27,1027.01,1077.09,23480.0
M30,1685345400,2023-05-29 07:30:00,1069.77,1026.59,1074.98,23480.0
M30,1685412000,2023-05-30 02:00:00,1071.75,1029.1,1077.55,23485.0
M30,1685413800,2023-05-30 02:30:00,1071.69,1029.61,1076.87,23485.0
M30,1685415600,2023-05-30 03:00:00,1070.5,1028.32,1075.6,23485.0
M30,1685417400,2023-05-30 03:30:00,1068.88,1026.61,1074.24,23485.0
M30,1685419200,2023-05-30 04:00:00,1069.84,1027.62,1074.69,23485.0
M30,1685426400,2023-05-30 06:00:00,1071.44,1028.89,1075.29,23485.0
M30,1685428200,2023-05-30 06:30:00,1069.79,1027.12,1073.34,23485.0
M30,1685430000,2023-05-30 07:00:00,1073.22,1030.16,1078.86,23485.0
M30,1685431800,2023-05-30 07:30:00,1071.82,1029.93,1078.05,23485.0
M30,1685498400,2023-05-31 02:00:00,1071.8,1029.98,1076.96,23485.0
M30,1685500200,2023-05-31 02:30:00,1070.72,1029.99,1077.39,23485.0
M30,1685502000,2023-05-31 03:00:00,1070.21,1029.31,1077.12,23485.0
M30,1685503800,2023-05-31 03:30:00,1069.14,1028.82,1076.45,23485.0
M30,1685505600,2023-05-31 04:00:00,1069.01,1029.25,1076.67,23485.0
M30,1685507400,2023-05-31 04:30:00,1068.98,1029.24,1076.67,23485.0
M30,1685512800,2023-05-31 06:00:00,1068.64,1029.16,1076.71,23485.0
M30,1685514600,2023-05-31 06:30:00,1066.87,1026.91,1075.01,23485.0
M30,1685516400,2023-05-31 07:00:00,1067.83,1027.85,1075.56,23485.0
M30,1685518200,2023-05-31 07:30:00,1066.33,1026.67,1075.17,23485.0
M30,1685584800,2023-06-01 02:00:00,1064.15,1025.56,1075.81,23475.0
M30,1685586600,2023-06-01 02:30:00,1065.16,1027.05,1076.54,23475.0
M30,1685588400,2023-06-01 03:00:00,1065.27,1027.56,1076.3,23475.0
M30,1685590200,2023-06-01 03:30:00,1063.6,1026.36,1075.06,23475.0
M30,1685592000,2023-06-01 04:00:00,1061.91,1024.17,1073.34,23475.0
M30,1685599200,2023-06-01 06:00:00,1062.7,1025.33,1074.19,23475.0
M30,1685601000,2023-06-01 06:30:00,1062.68,1025.75,1074.23,23475.0
M30,1685602800,2023-06-01 07:00:00,1064.76,1028.57,1076.1,23475.0
M30,1685604600,2023-06-01 07:30:00,1068.09,1031.53,1078.39,23475.0
M30,1685671200,2023-06-02 02:00:00,1075.73,1038.93,1083.6,23475.0
M30,1685673000,2023-06-02 02:30:00,1079.66,1041.56,1085.68,23475.0
M30,1685674800,2023-06-02 03:00:00,1084.91,1045.31,1088.25,23475.0
M30,1685676600,2023-06-02 03:30:00,1083.91,1044.77,1087.47,23475.0
M30,1685678400,2023-06-02 04:00:00,1085.59,1046.63,1089.37,23475.0
M30,1685680200,2023-06-02 04:30:00,1085.46,1046.54,1089.3,23475.0
M30,1685685600,2023-06-02 06:00:00,1084.73,1045.95,1089.04,23475.0
M30,1685687400,2023-06-02 06:30:00,1083.21,1044.41,1087.41,23475.0
M30,1685689200,2023-06-02 07:00:00,1088.26,1048.89,1091.33,23475.0
M30,1685691000,2023-06-02 07:30:00,1086.96,1048.15,1090.84,23475.0
M30,1685930400,2023-06-05 02:00:00,1095.07,1054.37,1098.16,23485.0
M30,1685932200,2023-06-05 02:30:00,1100.37,1059.15,1103.81,23485.0
M30,1685934000,2023-06-05 03:00:00,1095.59,1054.88,1100.24,23485.0
M30,1685935800,2023-06-05 03:30:00,1095.54,1055.08,1100.36,23485.0
M30,1685937600,2023-06-05 04:00:00,1096.5,1055.91,1101.19,23485.0
M30,1685939400,2023-06-05 04:30:00,1096.55,1055.86,1101.2,23485.0
M30,1685944800,2023-06-05 06:00:00,1095.27,1054.68,1100.23,23485.0
M30,1685946600,2023-06-05 06:30:00,1093.51,1053.34,1099.26,23485.0
M30,1685948400,2023-06-05 07:00:00,1091.59,1051.8,1097.27,23485.0
M30,1685950200,2023-06-05 07:30:00,1091.08,1051.53,1097.82,23485.0
M30,1686016800,2023-06-06 02:00:00,1093.82,1052.95,1100.74,23484.0
M30,1686018600,2023-06-06 02:30:00,1093.66,1053.67,1101.34,23484.0
M30,1686020400,2023-06-06 03:00:00,1092.74,1052.17,1099.64,23484.0
M30,1686022200,2023-06-06 03:30:00,1091.91,1051.66,1098.6,23484.0
M30,1686024000,2023-06-06 04:00:00,1094.2,1054.48,1100.55,23484.0
M30,1686025800,2023-06-06 04:30:00,1094.03,1054.38,1100.52,23484.0
M30,1686031200,2023-06-06 06:00:00,1095.46,1056.21,1101.36,23484.0
M30,1686033000,2023-06-06 06:30:00,1096.75,1056.95,1102.6,23484.0
M30,1686034800,2023-06-06 07:00:00,1099.75,1060.14,1105.25,23484.0
M30,1686036600,2023-06-06 07:30:00,1102.32,1062.83,1108.31,23484.0
M30,1686103200,2023-06-07 02:00:00,1104.02,1064.89,1109.03,23470.0
M30,1686105000,2023-06-07 02:30:00,1105.15,1066.05,1109.39,23470.0
M30,1686106800,2023-06-07 03:00:00,1105.44,1066.04,1109.01,23470.0
M30,1686108600,2023-06-07 03:30:00,1102.9,1062.91,1106.51,23470.0
M30,1686110400,2023-06-07 04:00:00,1102.03,1062.55,1106.21,23470.0
M30,1686112200,2023-06-07 04:30:00,1101.92,1062.42,1106.15,23470.0
M30,1686117600,2023-06-07 06:00:00,1102.75,1063.65,1106.76,23470.0
M30,1686119400,2023-06-07 06:30:00,1104.6,1065.06,1108.6,23470.0
M30,1686121200,2023-06-07 07:00:00,1107.03,1067.4,1111.16,23470.0
M30,1686123000,2023-06-07 07:30:00,1105.68,1067.08,1109.54,23470.0
M30,1686189600,2023-06-08 02:00:00,1109.15,1069.54,1113.06,23450.0
M30,1686191400,2023-06-08 02:30:00,1105.74,1067.24,1110.87,23450.0
M30,1686193200,2023-06-08 03:00:00,1104.31,1066.24,1110.21,23450.0
M30,1686195000,2023-06-08 03:30:00,1104.45,1067.02,1112.16,23450.0
M30,1686196800,2023-06-08 04:00:00,1103.18,1065.26,1110.53,23450.0
M30,1686198600,2023-06-08 04:30:00,1103.1,1065.22,1110.49,23450.0
M30,1686204000,2023-06-08 06:00:00,1099.76,1061.57,1107.31,23450.0
M30,1686205800,2023-06-08 06:30:00,1102.48,1064.09,1111.53,23450.0
M30,1686207600,2023-06-08 07:00:00,1095.53,1055.45,1104.84,23450.0
M30,1686209400,2023-06-08 07:30:00,1092.46,1051.85,1101.32,23450.0
M30,1686276000,2023-06-09 02:00:00,1091.57,1051.16,1100.3,23450.0
M30,1686277800,2023-06-09 02:30:00,1095.36,1054.4,1103.46,23450.0
M30,1686279600,2023-06-09 03:00:00,1095.76,1054.36,1103.73,23450.0
M30,1686281400,2023-06-09 03:30:00,1096.04,1054.98,1103.84,23450.0
M30,1686283200,2023-06-09 04:00:00,1093.88,1053.27,1101.49,23450.0
M30,1686285000,2023-06-09 04:30:00,1093.99,1053.33,1101.45,23450.0
M30,1686290400,2023-06-09 06:00:00,1093.36,1052.43,1100.93,23450.0
M30,1686292200,2023-06-09 06:30:00,1094.64,1054.3,1102.18,23450.0
M30,1686294000,2023-06-09 07:00:00,1099.26,1059.52,1106.0,23450.0
M30,1686295800,2023-06-09 07:30:00,1100.85,1061.58,1107.53,23450.0
M30,1686535200,2023-06-12 02:00:00,1100.65,1062.05,1107.31,23495.0
M30,1686537000,2023-06-12 02:30:00,1101.79,1063.77,1109.1,23495.0
M30,1686538800,2023-06-12 03:00:00,1098.77,1060.74,1106.88,23495.0
M30,1686540600,2023-06-12 03:30:00,1097.45,1059.27,1104.87,23495.0
M30,1686542400,2023-06-12 04:00:00,1093.84,1055.0,1101.81,23495.0
M30,1686544200,2023-06-12 04:30:00,1093.78,1054.92,1101.76,23495.0
M30,1686549600,2023-06-12 06:00:00,1094.72,1055.8,1102.6,23495.0
M30,1686551400,2023-06-12 06:30:00,1096.32,1057.87,1104.52,23495.0
M30,1686553200,2023-06-12 07:00:00,1106.91,1067.12,1114.05,23495.0
M30,1686555000,2023-06-12 07:30:00,1109.63,1069.37,1116.02,23495.0
M30,1686621600,2023-06-13 02:00:00,1109.91,1069.9,1117.32,23500.0
M30,1686623400,2023-06-13 02:30:00,1110.67,1070.72,1119.35,23500.0
M30,1686625200,2023-06-13 03:00:00,1112.47,1072.25,1120.02,23500.0
M30,1686627000,2023-06-13 03:30:00,1111.74,1071.81,1120.05,23500.0
M30,1686628800,2023-06-13 04:00:00,1111.01,1071.04,1119.78,23500.0
M30,1686636000,2023-06-13 06:00:00,1109.64,1068.8,1117.69,23500.0
M30,1686637800,2023-06-13 06:30:00,1110.88,1070.49,1118.69,23500.0
M30,1686639600,2023-06-13 07:00:00,1113.81,1071.77,1121.3,23500.0
M30,1686641400,2023-06-13 07:30:00,1115.39,1073.06,1122.46,23500.0
M30,1686708000,2023-06-14 02:00:00,1117.63,1075.84,1125.61,23525.0
M30,1686709800,2023-06-14 02:30:00,1120.44,1077.11,1125.87,23525.0
M30,1686711600,2023-06-14 03:00:00,1120.01,1077.03,1125.26,23525.0
M30,1686713400,2023-06-14 03:30:00,1117.23,1074.46,1122.93,23525.0
M30,1686715200,2023-06-14 04:00:00,1116.31,1073.6,1122.54,23525.0
M30,1686722400,2023-06-14 06:00:00,1117.95,1074.89,1123.38,23525.0
M30,1686724200,2023-06-14 06:30:00,1118.28,1074.88,1123.3,23525.0
M30,1686726000,2023-06-14 07:00:00,1120.48,1075.37,1125.73,23525.0
M30,1686727800,2023-06-14 07:30:00,1110.6,1067.65,1117.42,23525.0
M30,1686794400,2023-06-15 02:00:00,1111.35,1068.02,1118.52,23500.0
M30,1686796200,2023-06-15 02:30:00,1111.55,1067.7,1118.12,23500.0
M30,1686798000,2023-06-15 03:00:00,1111.73,1068.47,1119.25,23500.0
M30,1686799800,2023-06-15 03:30:00,1110.89,1067.69,1118.43,23500.0
M30,1686801600,2023-06-15 04:00:00,1108.89,1065.57,1116.51,23500.0
M30,1686803400,2023-06-15 04:30:00,1109.02,1065.65,1116.56,23500.0
M30,1686808800,2023-06-15 06:00:00,1111.64,1067.97,1119.15,23500.0
M30,1686810600,2023-06-15 06:30:00,1108.81,1065.79,1116.42,23500.0
M30,1686812400,2023-06-15 07:00:00,1111.31,1067.69,1118.26,23500.0
M30,1686814200,2023-06-15 07:30:00,1108.57,1066.33,1116.97,23500.0
M30,1686880800,2023-06-16 02:00:00,1114.53,1072.85,1122.79,23500.0
M30,1686882600,2023-06-16 02:30:00,1115.28,1073.62,1122.11,23500.0
M30,1686884400,2023-06-16 03:00:00,1117.32,1075.99,1124.41,23500.0
M30,1686886200,2023-06-16 03:30:00,1118.98,1076.9,1124.5,23500.0
M30,1686888000,2023-06-16 04:00:00,1120.84,1079.12,1125.6,23500.0
M30,1686895200,2023-06-16 06:00:00,1122.12,1079.22,1126.89,23500.0
M30,1686897000,2023-06-16 06:30:00,1118.44,1075.9,1124.37,23500.0
M30,1686898800,2023-06-16 07:00:00,1106.28,1064.55,1112.55,23500.0
M30,1686900600,2023-06-16 07:30:00,1109.06,1066.79,1115.22,23500.0
M30,1687140000,2023-06-19 02:00:00,1105.3,1064.01,1111.77,23500.0
M30,1687141800,2023-06-19 02:30:00,1105.43,1064.56,1111.62,23500.0
M30,1687143600,2023-06-19 03:00:00,1106.16,1065.64,1111.82,23500.0
M30,1687145400,2023-06-19 03:30:00,1101.95,1061.13,1107.14,23500.0
M30,1687147200,2023-06-19 04:00:00,1102.98,1062.11,1108.2,23500.0
M30,1687154400,2023-06-19 06:00:00,1104.33,1064.17,1110.53,23500.0
M30,1687156200,2023-06-19 06:30:00,1102.33,1062.24,1108.24,23500.0
M30,1687158000,2023-06-19 07:00:00,1098.31,1058.86,1104.73,23500.0
M30,1687159800,2023-06-19 07:30:00,1098.94,1059.87,1105.4,23500.0
M30,1687226400,2023-06-20 02:00:00,1099.64,1061.14,1105.69,23490.0
M30,1687228200,2023-06-20 02:30:00,1100.3,1062.56,1106.76,23490.0
M30,1687230000,2023-06-20 03:00:00,1100.06,1062.4,1106.42,23490.0
M30,1687231800,2023-06-20 03:30:00,1099.77,1061.58,1105.53,23490.0
M30,1687233600,2023-06-20 04:00:00,1097.64,1059.76,1104.0,23490.0
M30,1687240800,2023-06-20 06:00:00,1096.34,1058.96,1103.24,23490.0
M30,1687242600,2023-06-20 06:30:00,1098.69,1061.52,1105.8,23490.0
M30,1687244400,2023-06-20 07:00:00,1101.42,1064.62,1108.86,23490.0
M30,1687246200,2023-06-20 07:30:00,1104.27,1067.63,1111.72,23490.0
M30,1687312800,2023-06-21 02:00:00,1104.53,1068.64,1112.66,23515.0
M30,1687314600,2023-06-21 02:30:00,1105.68,1069.69,1113.91,23515.0
M30,1687316400,2023-06-21 03:00:00,1105.55,1070.33,1114.89,23515.0
M30,1687318200,2023-06-21 03:30:00,1104.34,1068.98,1113.13,23515.0
M30,1687320000,2023-06-21 04:00:00,1101.98,1066.9,1111.14,23515.0
M30,1687327200,2023-06-21 06:00:00,1103.84,1069.08,1112.25,23515.0
M30,1687329000,2023-06-21 06:30:00,1105.62,1070.5,1113.98,23515.0
M30,1687330800,2023-06-21 07:00:00,1108.01,1073.0,1115.76,23515.0
M30,1687332600,2023-06-21 07:30:00,1112.07,1076.35,1118.46,23515.0
M30,1687399200,2023-06-22 02:00:00,1118.99,1081.97,1124.76,23515.0
M30,1687401000,2023-06-22 02:30:00,1118.11,1082.28,1124.82,23515.0
M30,1687402800,2023-06-22 03:00:00,1117.47,1082.59,1124.98,23515.0
M30,1687404600,2023-06-22 03:30:00,1117.16,1082.78,1124.51,23515.0
M30,1687406400,2023-06-22 04:00:00,1117.77,1083.3,1124.45,23515.0
M30,1687413600,2023-06-22 06:00:00,1118.37,1083.34,1124.92,23515.0
M30,1687415400,2023-06-22 06:30:00,1117.1,1081.79,1123.17,23515.0
M30,1687417200,2023-06-22 07:00:00,1116.27,1082.62,1123.47,23515.0
M30,1687419000,2023-06-22 07:30:00,1117.6,1083.41,1125.3,23515.0
M30,1687485600,2023-06-23 02:00:00,1121.4,1086.31,1126.73,23515.0
M30,1687487400,2023-06-23 02:30:00,1123.34,1089.16,1128.32,23515.0
M30,1687489200,2023-06-23 03:00:00,1125.21,1090.03,1129.2,23515.0
M30,1687491000,2023-06-23 03:30:00,1126.43,1091.22,1130.14,23515.0
M30,1687492800,2023-06-23 04:00:00,1120.53,1085.18,1124.77,23515.0
M30,1687494600,2023-06-23 04:30:00,1120.59,1085.2,1124.76,23515.0
M30,1687500000,2023-06-23 06:00:00,1120.7,1084.67,1123.78,23515.0
M30,1687501800,2023-06-23 06:30:00,1124.26,1088.66,1127.12,23515.0
M30,1687503600,2023-06-23 07:00:00,1126.16,1089.81,1129.1,23515.0
M30,1687505400,2023-06-23 07:30:00,1126.76,1090.58,1129.38,23515.0
M30,1687744800,2023-06-26 02:00:00,1131.87,1094.62,1133.26,23520.0
M30,1687746600,2023-06-26 02:30:00,1121.07,1082.09,1122.37,23520.0
M30,1687748400,2023-06-26 03:00:00,1121.89,1082.75,1122.85,23520.0
M30,1687750200,2023-06-26 03:30:00,1123.57,1084.47,1123.88,23520.0
M30,1687752000,2023-06-26 04:00:00,1123.25,1083.91,1123.82,23520.0
M30,1687753800,2023-06-26 04:30:00,1123.24,1083.9,1123.77,23520.0
M30,1687759200,2023-06-26 06:00:00,1122.14,1083.63,1123.28,23520.0
M30,1687761000,2023-06-26 06:30:00,1122.7,1083.86,1123.71,23520.0
M30,1687762800,2023-06-26 07:00:00,1128.45,1090.04,1129.47,23520.0
M30,1687764600,2023-06-26 07:30:00,1131.23,1093.3,1132.03,23520.0
M30,1687831200,2023-06-27 02:00:00,1132.15,1093.89,1133.54,23555.0
M30,1687833000,2023-06-27 02:30:00,1134.59,1096.29,1136.03,23555.0
M30,1687834800,2023-06-27 03:00:00,1131.53,1092.92,1133.04,23555.0
M30,1687836600,2023-06-27 03:30:00,1130.58,1092.14,1131.82,23555.0
M30,1687838400,2023-06-27 04:00:00,1131.09,1093.05,1132.23,23555.0
M30,1687840200,2023-06-27 04:30:00,1131.26,1093.18,1132.25,23555.0
M30,1687845600,2023-06-27 06:00:00,1129.91,1091.85,1130.74,23555.0
M30,1687847400,2023-06-27 06:30:00,1130.13,1091.66,1130.43,23555.0
M30,1687849200,2023-06-27 07:00:00,1132.53,1093.98,1132.66,23555.0
M30,1687851000,2023-06-27 07:30:00,1134.41,1095.13,1134.33,23555.0
M30,1687917600,2023-06-28 02:00:00,1135.6,1096.89,1135.88,23550.0
M30,1687919400,2023-06-28 02:30:00,1135.81,1097.37,1135.91,23550.0
M30,1687921200,2023-06-28 03:00:00,1137.35,1098.6,1137.59,23550.0
M30,1687923000,2023-06-28 03:30:00,1135.41,1096.54,1135.32,23550.0
M30,1687924800,2023-06-28 04:00:00,1134.75,1095.87,1134.96,23550.0
M30,1687926600,2023-06-28 04:30:00,1134.7,1095.84,1134.88,23550.0
M30,1687932000,2023-06-28 06:00:00,1136.67,1097.08,1135.47,23550.0
M30,1687933800,2023-06-28 06:30:00,1135.04,1095.31,1133.55,23550.0
M30,1687935600,2023-06-28 07:00:00,1143.0,1101.16,1140.24,23550.0
M30,1687937400,2023-06-28 07:30:00,1141.12,1099.6,1138.35,23550.0
M30,1688004000,2023-06-29 02:00:00,1136.63,1094.97,1135.29,23574.0
M30,1688005800,2023-06-29 02:30:00,1133.59,1092.22,1133.0,23574.0
M30,1688007600,2023-06-29 03:00:00,1133.21,1091.79,1133.05,23574.0
M30,1688009400,2023-06-29 03:30:00,1135.63,1094.16,1135.33,23574.0
M30,1688011200,2023-06-29 04:00:00,1134.03,1092.59,1133.87,23574.0
M30,1688013000,2023-06-29 04:30:00,1134.19,1092.72,1133.9,23574.0
M30,1688018400,2023-06-29 06:00:00,1134.2,1092.38,1134.04,23574.0
M30,1688020200,2023-06-29 06:30:00,1131.24,1089.36,1130.34,23574.0
M30,1688022000,2023-06-29 07:00:00,1128.53,1086.23,1128.07,23574.0
M30,1688023800,2023-06-29 07:30:00,1125.29,1082.94,1125.39,23574.0
M30,1688090400,2023-06-30 02:00:00,1123.85,1081.75,1123.58,23574.0
M30,1688092200,2023-06-30 02:30:00,1125.39,1083.22,1124.82,23574.0
M30,1688094000,2023-06-30 03:00:00,1125.38,1083.08,1124.24,23574.0
M30,1688095800,2023-06-30 03:30:00,1124.91,1082.8,1124.01,23574.0
M30,1688097600,2023-06-30 04:00:00,1122.31,1080.02,1121.33,23574.0
M30,1688104800,2023-06-30 06:00:00,1124.85,1082.66,1122.66,23574.0
M30,1688106600,2023-06-30 06:30:00,1124.99,1083.19,1123.3,23574.0
M30,1688108400,2023-06-30 07:00:00,1125.1,1082.92,1123.32,23574.0
M30,1688110200,2023-06-30 07:30:00,1123.13,1082.38,1120.18,23574.0
M30,1688349600,2023-07-03 02:00:00,1126.35,1085.77,1125.71,23694.0
M30,1688351400,2023-07-03 02:30:00,1124.93,1084.86,1124.9,23694.0
M30,1688353200,2023-07-03 03:00:00,1122.67,1082.86,1122.94,23694.0
M30,1688355000,2023-07-03 03:30:00,1121.82,1082.21,1122.47,23694.0
M30,1688356800,2023-07-03 04:00:00,1122.61,1082.49,1122.59,23694.0
M30,1688358600,2023-07-03 04:30:00,1122.59,1082.47,1122.58,23694.0
M30,1688364000,2023-07-03 06:00:00,1122.1,1082.44,1122.8,23694.0
M30,1688365800,2023-07-03 06:30:00,1124.58,1085.0,1125.01,23694.0
M30,1688367600,2023-07-03 07:00:00,1123.89,1084.35,1124.83,23694.0
M30,1688369400,2023-07-03 07:30:00,1123.37,1083.86,1125.5,23694.0
M30,1688436000,2023-07-04 02:00:00,1120.83,1082.86,1125.06,23745.0
M30,1688437800,2023-07-04 02:30:00,1122.05,1084.21,1126.84,23745.0
M30,1688439600,2023-07-04 03:00:00,1122.1,1084.72,1127.12,23745.0
M30,1688441400,2023-07-04 03:30:00,1121.55,1083.93,1127.49,23745.0
M30,1688443200,2023-07-04 04:00:00,1123.08,1085.38,1128.16,23745.0
M30,1688445000,2023-07-04 04:30:00,1123.19,1085.46,1128.11,23745.0
M30,1688450400,2023-07-04 06:00:00,1123.76,1085.93,1128.43,23745.0
M30,1688452200,2023-07-04 06:30:00,1124.48,1086.65,1128.9,23745.0
M30,1688454000,2023-07-04 07:00:00,1128.0,1090.87,1131.6,23745.0
M30,1688455800,2023-07-04 07:30:00,1128.0,1091.18,1132.0,23745.0
M30,1688522400,2023-07-05 02:00:00,1130.06,1093.74,1134.89,23710.0
M30,1688524200,2023-07-05 02:30:00,1132.95,1096.61,1136.37,23710.0
M30,1688526000,2023-07-05 03:00:00,1130.93,1094.69,1135.34,23710.0
M30,1688527800,2023-07-05 03:30:00,1130.46,1094.46,1135.89,23710.0
M30,1688529600,2023-07-05 04:00:00,1132.13,1096.15,1137.45,23710.0
M30,1688536800,2023-07-05 06:00:00,1129.9,1093.9,1135.55,23710.0
M30,1688538600,2023-07-05 06:30:00,1133.27,1097.01,1138.15,23710.0
M30,1688540400,2023-07-05 07:00:00,1129.52,1092.76,1134.48,23710.0
M30,1688542200,2023-07-05 07:30:00,1129.76,1092.55,1134.62,23710.0
M30,1688608800,2023-07-06 02:00:00,1129.63,1093.22,1134.97,23625.0
M30,1688610600,2023-07-06 02:30:00,1127.75,1091.12,1132.64,23625.0
M30,1688612400,2023-07-06 03:00:00,1129.3,1093.36,1134.83,23625.0
M30,1688614200,2023-07-06 03:30:00,1128.34,1092.69,1134.11,23625.0
M30,1688616000,2023-07-06 04:00:00,1125.76,1089.66,1131.21,23625.0
M30,1688617800,2023-07-06 04:30:00,1125.69,1089.62,1131.18,23625.0
M30,1688623200,2023-07-06 06:00:00,1123.08,1085.6,1128.14,23625.0
M30,1688625000,2023-07-06 06:30:00,1120.06,1083.32,1125.67,23625.0
M30,1688626800,2023-07-06 07:00:00,1118.62,1082.94,1124.93,23625.0
